master_code,product_code,owner,stock,free_stock
SF0002,SF0002SS-FEFU,FFP,0,0
SF0002,SF0002SS-FORE,FFP,0,0
SF0002,SF0002SS-FRED,FFP,0,0
SF0002,SF0002SS-GINB,FFP,0,0
SF0002,SF0002SS-GOLD,FFP,0,0
SF0002,SF0002SS-GPHE,FFP,0,0
SF0002,SF0002SS-HBLU,FFP,0,0
SF0002,SF0002SS-HGRE,FFP,0,0
SF0002,SF0002SS-HOCH,FFP,0,0
SF0002,SF0002SS-HOPK,FFP,0,0
SF0002,SF0002SS-JADE,FFP,0,0
SF0002,SF0002SS-JBLA,FFP,0,0
SF0002,SF0002SS-KELL,FFP,0,0
SF0002,SF0002SS-LAVE,FFP,0,0
SF0002,SF0002SS-LIME,FFP,0,0
SF0002,SF0002SS-MOGY,FFP,0,0
SF0002,SF0002SS-MUST,FFP,0,0
SF0002,SF0002SS-NFNA,FFP,0,0
SF0002,SF0002SS-NSTO,FFP,0,0
SF0002,SF0002SS-NUDE,FFP,0,0
SF0002,SF0002SS-OCRU,FFP,0,0
SF0002,SF0002SS-OLIV,FFP,0,0
SF0002,SF0002SS-OXNY,FFP,0,0
SF0002,SF0002SS-PEPP,FFP,0,0
SF0002,SF0002SS-PIST,FFP,0,0
SF0002,SF0002SS-PLUM,FFP,0,0
SF0002,SF0002SS-PPIE,FFP,0,0
SF0002,SF0002SS-PURP,FFP,0,0
SF0002,SF0002SS-RHCH,FFP,0,0
SF0002,SF0002SS-ROYA,FFP,0,0
SF0002,SF0002SS-SAPP,FFP,0,0
SF0002,SF0002SS-SKYY,FFP,0,0
SF0002,SF0002SS-STEE,FFP,0,0
SF0002,SF0002SS-STGY,FFP,0,0
SF0002,SF0002SS-SYEL,FFP,0,0
SF0002,SF0002SS-TSUR,FFP,0,0
SF0002,SF0002SS-VMIL,FFP,0,0
SF0002,SF0002XL-ABLU,FFP,0,0
SF0002,SF0002XL-ASHG,FFP,0,0
SF0002,SF0002XL-AWHI,FFP,0,0
SF0002,SF0002XL-BAPK,FFP,0,0
SF0002,SF0002XL-BORA,FFP,0,0
SF0002,SF0002XL-BOTT,FFP,0,0
SF0002,SF0002XL-BSMO,FFP,0,0
SF0002,SF0002XL-BURG,FFP,0,0
SF0002,SF0002XL-CARA,FFP,0,0
SF0002,SF0002XL-CFPK,FFP,0,0
SF0002,SF0002XL-CHAR,FFP,0,0
SF0002,SF0002XL-CHFB,FFP,0,0
SF0002,SF0002XL-CORN,FFP,0,0
SF0002,SF0002XL-CRAN,FFP,0,0
SF0002,SF0002XL-DLAV,FFP,0,0
SF0002,SF0002XL-DPBK,FFP,0,0
SF0002,SF0002XL-DROS,FFP,0,0
SF0002,SF0002XL-DSAN,FFP,0,0
SF0002,SF0002XL-DUGN,FFP,0,0
SF0002,SF0002XL-DULI,FFP,0,0
SF0002,SF0002XL-DUPK,FFP,0,0
SF0002,SF0002XL-EAGN,FFP,0,0
SF0002,SF0002XL-FEFU,FFP,0,0
SF0002,SF0002XL-FORE,FFP,0,0
SF0002,SF0002XL-FRED,FFP,0,0
SF0002,SF0002XL-GINB,FFP,0,0
SF0002,SF0002XL-GOLD,FFP,0,0
SF0002,SF0002XL-GPHE,FFP,0,0
SF0002,SF0002XL-HBLU,FFP,0,0
SF0002,SF0002XL-HGRE,FFP,0,0
SF0002,SF0002XL-HOPK,FFP,0,0
SF0002,SF0002XL-JADE,FFP,0,0
SF0002,SF0002XL-JBLA,FFP,0,0
SF0002,SF0002XL-KELL,FFP,0,0
SF0002,SF0002XL-LAVE,FFP,0,0
SF0002,SF0002XL-LIME,FFP,0,0
SF0002,SF0002XL-MOGY,FFP,0,0
SF0002,SF0002XL-MUST,FFP,0,0
SF0002,SF0002XL-NFNA,FFP,0,0
SF0002,SF0002XL-NSTO,FFP,0,0
SF0002,SF0002XL-NUDE,FFP,0,0
SF0002,SF0002XL-OCRU,FFP,0,0
SF0002,SF0002XL-OLIV,FFP,0,0
SF0002,SF0002XL-OXNY,FFP,0,0
SF0002,SF0002XL-PEPP,FFP,0,0
SF0002,SF0002XL-PIST,FFP,0,0
SF0002,SF0002XL-PLUM,FFP,0,0
SF0002,SF0002XL-PPIE,FFP,0,0
SF0002,SF0002XL-PURP,FFP,0,0
SF0002,SF0002XL-RHCH,FFP,0,0
SF0002,SF0002XL-ROYA,FFP,0,0
SF0002,SF0002XL-SAPP,FFP,0,0
SF0002,SF0002XL-SKYY,FFP,0,0
SF0002,SF0002XL-STEE,FFP,0,0
SF0002,SF0002XL-STGY,FFP,0,0
SF0002,SF0002XL-SYEL,FFP,0,0
SF0002,SF0002XL-VMIL,FFP,0,0
SF0002,SF0002XS-DPBK,FFP,0,0
SF0002,SF0002XS-NFNA,FFP,0,0
SF0003,SF0003,FFP,0,0
SF0003,SF00032X-AWHI,FFP,0,0
SF0003,SF00032X-BAPK,FFP,0,0
SF0003,SF00032X-BOTT,FFP,0,0
SF0003,SF00032X-BURG,FFP,0,0
SF0003,SF00032X-CHAR,FFP,0,0
SF0003,SF00032X-DPBK,FFP,0,0
SF0003,SF00032X-FRED,FFP,0,0
SF0003,SF00032X-HGRE,FFP,0,0
SF0003,SF00032X-NFNA,FFP,0,0
SF0003,SF00032X-ROYA,FFP,0,0
SF0003,SF0003LL-AWHI,FFP,0,0
SF0003,SF0003LL-BAPK,FFP,0,0
SF0003,SF0003LL-BOTT,FFP,0,0
SF0003,SF0003LL-BURG,FFP,0,0
SF0003,SF0003LL-CHAR,FFP,0,0
SF0003,SF0003LL-DPBK,FFP,0,0
SF0003,SF0003LL-FRED,FFP,0,0
SF0003,SF0003LL-HGRE,FFP,0,0
SF0003,SF0003LL-NFNA,FFP,0,0
SF0003,SF0003LL-ROYA,FFP,0,0
SF0003,SF0003MM-AWHI,FFP,0,0
SF0003,SF0003MM-BAPK,FFP,1,1
SF0003,SF0003MM-BOTT,FFP,0,0
SF0003,SF0003MM-BURG,FFP,0,0
SF0003,SF0003MM-CHAR,FFP,0,0
SF0003,SF0003MM-DPBK,FFP,0,0
SF0003,SF0003MM-FRED,FFP,0,0
SF0003,SF0003MM-HGRE,FFP,0,0
SF0003,SF0003MM-NFNA,FFP,0,0
SF0003,SF0003MM-ROYA,FFP,0,0
SF0003,SF0003SS-AWHI,FFP,0,0
SF0003,SF0003SS-BAPK,FFP,0,0
SF0003,SF0003SS-BOTT,FFP,0,0
SF0003,SF0003SS-BURG,FFP,0,0
SF0003,SF0003SS-CHAR,FFP,0,0
SF0003,SF0003SS-DPBK,FFP,0,0
SF0003,SF0003SS-FRED,FFP,0,0
SF0003,SF0003SS-HGRE,FFP,0,0
SF0003,SF0003SS-NFNA,FFP,0,0
SF0003,SF0003SS-ROYA,FFP,0,0
SF0003,SF0003XL-AWHI,FFP,0,0
SF0003,SF0003XL-BAPK,FFP,0,0
SF0003,SF0003XL-BOTT,FFP,0,0
SF0003,SF0003XL-BURG,FFP,0,0
SF0003,SF0003XL-CHAR,FFP,0,0
SF0003,SF0003XL-DPBK,FFP,0,0
SF0003,SF0003XL-FRED,FFP,0,0
SF0003,SF0003XL-HGRE,FFP,0,0
SF0003,SF0003XL-NFNA,FFP,0,0
SF0003,SF0003XL-ROYA,FFP,0,0
SF0004,SF0004,FFP,0,0
SF0004,SF00042X-ASHG,FFP,0,0
SF0004,SF00042X-BLAC,FFP,0,0
SF0004,SF00042X-CARO,FFP,0,0
SF0004,SF00042X-CHAR,FFP,0,0
SF0004,SF00042X-CHRD,FFP,0,0
SF0004,SF00042X-DCHO,FFP,0,0
SF0004,SF00042X-DHEA,FFP,0,0
SF0004,SF00042X-FORE,FFP,0,0
SF0004,SF00042X-GOLD,FFP,0,0
SF0004,SF00042X-GPHE,FFP,0,0
SF0004,SF00042X-IGRN,FFP,0,0
SF0004,SF00042X-INBL,FFP,0,0
SF0004,SF00042X-LBLU,FFP,0,0
SF0004,SF00042X-LPIN,FFP,0,0
SF0004,SF00042X-MARO,FFP,0,0
SF0004,SF00042X-MGRE,FFP,0,0
SF0004,SF00042X-NAVY,FFP,0,0
SF0004,SF00042X-ORAN,FFP,0,0
SF0004,SF00042X-PURP,FFP,0,0
SF0004,SF00042X-REDD,FFP,0,0
SF0004,SF00042X-ROYA,FFP,0,0
SF0004,SF00042X-SAGR,FFP,0,0
SF0004,SF00042X-SAND,FFP,0,0
SF0004,SF00042X-SPGY,FFP,0,0
SF0004,SF00042X-WHIT,FFP,0,0
SF0004,SF00043X-ASHG,FFP,0,0
SF0004,SF00043X-BLAC,FFP,0,0
SF0004,SF00043X-CARO,FFP,0,0
SF0004,SF00043X-CHAR,FFP,0,0
SF0004,SF00043X-CHRD,FFP,0,0
SF0004,SF00043X-DCHO,FFP,0,0
SF0004,SF00043X-DHEA,FFP,0,0
SF0004,SF00043X-FORE,FFP,0,0
SF0004,SF00043X-GOLD,FFP,0,0
SF0004,SF00043X-GPHE,FFP,0,0
SF0004,SF00043X-IGRN,FFP,0,0
SF0004,SF00043X-INBL,FFP,0,0
SF0004,SF00043X-LBLU,FFP,0,0
SF0004,SF00043X-LPIN,FFP,0,0
SF0004,SF00043X-MARO,FFP,0,0
SF0004,SF00043X-MGRE,FFP,0,0
SF0004,SF00043X-NAVY,FFP,0,0
SF0004,SF00043X-ORAN,FFP,0,0
SF0004,SF00043X-PURP,FFP,0,0
SF0004,SF00043X-REDD,FFP,0,0
SF0004,SF00043X-ROYA,FFP,0,0
SF0004,SF00043X-SAGR,FFP,0,0
SF0004,SF00043X-SAND,FFP,0,0
SF0004,SF00043X-SPGY,FFP,0,0
SF0004,SF00043X-WHIT,FFP,0,0
SF0004,SF00044X-BLAC,FFP,0,0
SF0004,SF00044X-NAVY,FFP,0,0
SF0004,SF00044X-REDD,FFP,0,0
SF0004,SF00044X-ROYA,FFP,0,0
SF0004,SF00044X-SPGY,FFP,0,0
SF0004,SF00044X-WHIT,FFP,0,0
SF0004,SF00045X-BLAC,FFP,0,0
SF0004,SF00045X-NAVY,FFP,0,0
SF0004,SF00045X-REDD,FFP,0,0
SF0004,SF00045X-ROYA,FFP,0,0
SF0004,SF00045X-SPGY,FFP,0,0
SF0004,SF00045X-WHIT,FFP,0,0
SF0004,SF0004LL-ASHG,FFP,0,0
SF0004,SF0004LL-BLAC,FFP,0,0
SF0004,SF0004LL-CARO,FFP,0,0
SF0004,SF0004LL-CHAR,FFP,1,1
SF0004,SF0004LL-CHRD,FFP,0,0
SF0004,SF0004LL-DCHO,FFP,0,0
SF0004,SF0004LL-DHEA,FFP,0,0
SF0004,SF0004LL-FORE,FFP,0,0
SF0004,SF0004LL-GOLD,FFP,0,0
SF0004,SF0004LL-GPHE,FFP,0,0
SF0004,SF0004LL-IGRN,FFP,0,0
SF0004,SF0004LL-INBL,FFP,0,0
SF0004,SF0004LL-LBLU,FFP,0,0
SF0004,SF0004LL-LPIN,FFP,0,0
SF0004,SF0004LL-MARO,FFP,0,0
SF0004,SF0004LL-MGRE,FFP,0,0
SF0004,SF0004LL-NAVY,FFP,0,0
SF0004,SF0004LL-ORAN,FFP,0,0
SF0004,SF0004LL-PURP,FFP,0,0
SF0004,SF0004LL-REDD,FFP,0,0
SF0004,SF0004LL-ROYA,FFP,0,0
SF0004,SF0004LL-SAGR,FFP,0,0
SF0004,SF0004LL-SAND,FFP,0,0
SF0004,SF0004LL-SPGY,FFP,0,0
SF0004,SF0004LL-WHIT,FFP,0,0
SF0004,SF0004MM-ASHG,FFP,0,0
SF0004,SF0004MM-BLAC,FFP,0,0
SF0004,SF0004MM-CARO,FFP,0,0
SF0004,SF0004MM-CHAR,FFP,0,0
SF0004,SF0004MM-CHRD,FFP,0,0
SF0004,SF0004MM-DCHO,FFP,0,0
SF0004,SF0004MM-DHEA,FFP,0,0
SF0004,SF0004MM-FORE,FFP,0,0
SF0004,SF0004MM-GOLD,FFP,0,0
SF0004,SF0004MM-GPHE,FFP,0,0
SF0004,SF0004MM-IGRN,FFP,0,0
SF0004,SF0004MM-INBL,FFP,0,0
SF0004,SF0004MM-LBLU,FFP,0,0
SF0004,SF0004MM-LPIN,FFP,0,0
SF0004,SF0004MM-MARO,FFP,0,0
SF0004,SF0004MM-MGRE,FFP,0,0
SF0004,SF0004MM-NAVY,FFP,0,0
SF0004,SF0004MM-ORAN,FFP,0,0
SF0004,SF0004MM-PURP,FFP,0,0
SF0004,SF0004MM-REDD,FFP,0,0
SF0004,SF0004MM-ROYA,FFP,0,0
SF0004,SF0004MM-SAGR,FFP,0,0
SF0004,SF0004MM-SAND,FFP,0,0
SF0004,SF0004MM-SPGY,FFP,0,0
SF0004,SF0004MM-WHIT,FFP,0,0
SF0004,SF0004SS-ASHG,FFP,0,0
SF0004,SF0004SS-BLAC,FFP,0,0
SF0004,SF0004SS-CARO,FFP,0,0
SF0004,SF0004SS-CHAR,FFP,0,0
SF0004,SF0004SS-CHRD,FFP,0,0
SF0004,SF0004SS-DCHO,FFP,0,0
SF0004,SF0004SS-DHEA,FFP,0,0
SF0004,SF0004SS-FORE,FFP,0,0
SF0004,SF0004SS-GOLD,FFP,0,0
SF0004,SF0004SS-GPHE,FFP,0,0
SF0004,SF0004SS-IGRN,FFP,0,0
SF0004,SF0004SS-INBL,FFP,0,0
SF0004,SF0004SS-LBLU,FFP,0,0
SF0004,SF0004SS-LPIN,FFP,0,0
SF0004,SF0004SS-MARO,FFP,0,0
SF0004,SF0004SS-MGRE,FFP,0,0
SF0004,SF0004SS-NAVY,FFP,0,0
SF0004,SF0004SS-ORAN,FFP,0,0
SF0004,SF0004SS-PURP,FFP,0,0
SF0004,SF0004SS-REDD,FFP,0,0
SF0004,SF0004SS-ROYA,FFP,0,0
SF0004,SF0004SS-SAGR,FFP,0,0
SF0004,SF0004SS-SAND,FFP,0,0
SF0004,SF0004SS-SPGY,FFP,0,0
SF0004,SF0004SS-WHIT,FFP,0,0
SF0004,SF0004XL-ASHG,FFP,0,0
SF0004,SF0004XL-BLAC,FFP,0,0
SF0004,SF0004XL-CARO,FFP,0,0
SF0004,SF0004XL-CHAR,FFP,0,0
SF0004,SF0004XL-CHRD,FFP,0,0
SF0004,SF0004XL-DCHO,FFP,0,0
SF0004,SF0004XL-DHEA,FFP,0,0
SF0004,SF0004XL-FORE,FFP,0,0
SF0004,SF0004XL-GOLD,FFP,0,0
SF0004,SF0004XL-GPHE,FFP,0,0
SF0004,SF0004XL-IGRN,FFP,0,0
SF0004,SF0004XL-INBL,FFP,0,0
SF0004,SF0004XL-LBLU,FFP,0,0
SF0004,SF0004XL-LPIN,FFP,0,0
SF0004,SF0004XL-MARO,FFP,0,0
SF0004,SF0004XL-MGRE,FFP,0,0
SF0004,SF0004XL-NAVY,FFP,0,0
SF0004,SF0004XL-ORAN,FFP,0,0
SF0004,SF0004XL-PURP,FFP,0,0
SF0004,SF0004XL-REDD,FFP,0,0
SF0004,SF0004XL-ROYA,FFP,0,0
SF0004,SF0004XL-SAGR,FFP,0,0
SF0004,SF0004XL-SAND,FFP,0,0
SF0004,SF0004XL-SPGY,FFP,0,0
SF0004,SF0004XL-WHIT,FFP,0,0
SF0102,SF0102,FFP,0,0
SF0102,SF01022X-AWHI,FFP,0,0
SF0102,SF01022X-DPBK,FFP,0,0
SF0102,SF01022X-DUGN,FFP,0,0
SF0102,SF01022X-DUPK,FFP,0,0
SF0102,SF01022X-HGRE,FFP,0,0
SF0102,SF01022X-NFNA,FFP,0,0
SF0102,SF0102LL-AWHI,FFP,0,0
SF0102,SF0102LL-DPBK,FFP,0,0
SF0102,SF0102LL-DUGN,FFP,0,0
SF0102,SF0102LL-DUPK,FFP,0,0
SF0102,SF0102LL-HGRE,FFP,0,0
SF0102,SF0102LL-NFNA,FFP,0,0
SF0102,SF0102MM-AWHI,FFP,0,0
SF0102,SF0102MM-DPBK,FFP,0,0
SF0102,SF0102MM-DUGN,FFP,0,0
SF0102,SF0102MM-DUPK,FFP,0,0
SF0102,SF0102MM-HGRE,FFP,0,0
SF0102,SF0102MM-NFNA,FFP,0,0
SF0102,SF0102SS-AWHI,FFP,0,0
SF0102,SF0102SS-DPBK,FFP,0,0
SF0102,SF0102SS-DUGN,FFP,0,0
SF0102,SF0102SS-DUPK,FFP,0,0
SF0102,SF0102SS-HGRE,FFP,0,0
SF0102,SF0102SS-NFNA,FFP,0,0
SF0102,SF0102XL-AWHI,FFP,0,0
SF0102,SF0102XL-DPBK,FFP,0,0
SF0102,SF0102XL-DUGN,FFP,0,0
SF0102,SF0102XL-DUPK,FFP,0,0
SF0102,SF0102XL-HGRE,FFP,0,0
SF0102,SF0102XL-NFNA,FFP,0,0
SF0102,SF0102XS-AWHI,FFP,0,0
SF0102,SF0102XS-DPBK,FFP,0,0
SF0102,SF0102XS-DUGN,FFP,0,0
SF0102,SF0102XS-DUPK,FFP,0,0
SF0102,SF0102XS-HGRE,FFP,0,0
SF0102,SF0102XS-NFNA,FFP,0,0
SF1001,SF1001,FFP,0,0
SF1001,SF1001LL-BLAC,FFP,0,0
SF1001,SF1001LL-FNAV,FFP,0,0
SF1001,SF1001LL-LOXF,FFP,0,0
SF1001,SF1001MM-BLAC,FFP,0,0
SF1001,SF1001MM-FNAV,FFP,0,0
SF1001,SF1001SS-BLAC,FFP,2,2
SF1001,SF1001SS-FNAV,FFP,0,0
SF1001,SF1001SS-LOXF,FFP,0,0
SF1001,SF1001XL-BLAC,FFP,0,0
SF1001,SF1001XL-FNAV,FFP,0,0
SF1001,SF1001XL-LOXF,FFP,0,0
SF1001,SF1001XS-FNAV,FFP,0,0
SF1002,SF1002,FFP,0,0
SF1003,SF1003,FFP,0,0
SF1003,SF10032X-LTSB,FFP,0,0
SF1003,SF1003LL-LTSB,FFP,5,5
SF1003,SF1003MM-LTSB,FFP,0,0
SF1003,SF1003SS-LTSB,FFP,0,0
SF1003,SF1003XL-LTSB,FFP,0,0
SF1003,SF1003XS-LTSB,FFP,0,0
SF1004,SF1004,FFP,0,0
SF1004,SF10042X-BLAC,FFP,0,0
SF1004,SF10043X-BLAC,FFP,0,0
SF1004,SF1004LL-BLAC,FFP,4,4
SF1004,SF1004MM-BLAC,FFP,0,0
SF1004,SF1004SS-BLAC,FFP,0,0
SF1004,SF1004XL-BLAC,FFP,0,0
SF1010,SF1010LL-WHIT,FFP,0,0
SF1011,SF1011,FFP,0,0
SF1011,SF10112X-JBLA,FFP,0,0
SF1011,SF1011LL-JBLA,FFP,0,0
SF1011,SF1011MM-JBLA,FFP,0,0
SF1011,SF1011SS-JBLA,FFP,2,2
SF1011,SF1011XL-JBLA,FFP,0,0
SF1012,SF1012,FFP,0,0
SF1012,SF10123X-BLAC,FFP,0,0
SF1015,SF1015LL-BLAC,FFP,0,0
SF1015,SF1015LL-BOTT,FFP,0,0
SF1015,SF1015MM-BLAC,FFP,0,0
SF1015,SF1015MM-BOTT,FFP,0,0
SF1015,SF1015SS-BLAC,FFP,0,0
SF1015,SF1015XL-BLAC,FFP,0,0
SF1022,SF10222X-NAVY,FFP,0,0
SF1022,SF10222X-SILV,FFP,0,0
SF1022,SF1022LL-NAVY,FFP,0,0
SF1022,SF1022LL-SILV,FFP,0,0
SF1022,SF1022MM-NAVY,FFP,0,0
SF1022,SF1022MM-SILV,FFP,0,0
SF1022,SF1022SS-NAVY,FFP,0,0
SF1022,SF1022XL-NAVY,FFP,0,0
SF1022,SF1022XL-SILV,FFP,0,0
SFC001,SFC001,SRC,0,0
SFC002,SFC002,SRC,0,0
SFC003,SFC003,SRC,0,0
SIS001,SIS001,SRC,0,0
SLEEVE,SLEEVE1,PRE,0,0
SLEEVE,SLEEVE4,PRE,0,0
SLVCAT,SLVCAT23,PRE,168,168
SORIG0,SORIG00,SRC,0,0
SORIG1,SORIG100,SRC,0,0
SORIG1,SORIG101,SRC,0,0
SORIG1,SORIG150,SRC,0,0
SORIG1,SORIG175,SRC,0,0
SORIG2,SORIG20,SRC,0,0
SORIG2,SORIG25,SRC,0,0
SORIG3,SORIG30,SRC,0,0
SORIG3,SORIG300,SRC,0,0
SORIG3,SORIG350,SRC,0,0
SORIG4,SORIG40,SRC,0,0
SORIG4,SORIG45,SRC,0,0
SORIG5,SORIG50,SRC,0,0
SORIG5,SORIG55,SRC,0,0
SORIG6,SORIG60,SRC,0,0
SORIG6,SORIG65,SRC,0,0
SORIG7,SORIG700,SRC,0,0
SOVERE,SOVEREIGN,TPC,0,0
SP0073,SP0073,PRE,0,0
SP0076,SP0076,PRE,0,0
SP0079,SP0079,PRE,0,0
SP1000,SP1000-NT,PRE,3,3
SPD001,SPD001,SRC,0,0
SPD002,SPD002,SRC,0,0
SPD003,SPD003,SRC,0,0
SPD004,SPD004,SRC,0,0
SPD005,SPD005,SRC,0,0
SPD006,SPD006,SRC,0,0
SPD007,SPD007,SRC,0,0
SPD008,SPD008,SRC,0,0
SPD009,SPD009,SRC,0,0
SPV001,SPV001,SRC,0,0
SPV002,SPV002,SRC,0,0
SPV003,SPV003,SRC,0,0
SRCCAT,SRCCAT23,PRE,50,50
SRCENG,SRCENG1-LP-1,SRC,0,0
SRCJPI,SRCJPI1-PD-1,SRC,0,0
SRCJPI,SRCJPI1-PD-2,SRC,0,0
SRCJPI,SRCJPI1-PD-3,SRC,0,0
SRCORI,SRCORIGENG,BHQ,0,0
SRCORI,SRCORIGJPI,BHQ,0,0
SRCORI,SRCORIGPER,BHQ,0,0
SRCORI,SRCORIGPRM,BHQ,0,0
SRCORI,SRCORIGSNP,BHQ,0,0
SS0038,SS0038AM,PRE,164,164
SS0038,SS0038BK,PRE,2445,2295
SS0038,SS0038BL,PRE,3264,3264
SS0038,SS0038CY,PRE,2808,2808
SS0038,SS0038GN,PRE,1494,1494
SS0038,SS0038PL,PRE,2901,2901
SS0038,SS0038RD,PRE,3696,3596
SS0038,SS0038WH,PRE,5108,5008
SS0038,SS0038YL,PRE,357,357
SS0039,SS0039WH,PRE,3917,3917
SS0053,SS0053BK,PRE,1337,1337
SS0053,SS0053BL,PRE,6649,6649
SS0053,SS0053RD,PRE,2597,2597
SS0055,SS0055WH,PRE,1129,1029
SS0060,SS0060WH,PRE,2896,2896
SS0069,SS0069RBL,PRE,13191,12991
SS0069,SS0069RD,PRE,38,38
SS0069,SS0069WH,PRE,11091,7791
SS0070,SS0070WH,PRE,2523,2523
SS0072,SS0072AM,PRE,3448,3348
SS0072,SS0072BK,PRE,25,0
SS0072,SS0072BL,PRE,4019,2669
SS0072,SS0072GN,PRE,2696,2496
SS0072,SS0072PL,PRE,3200,2950
SS0072,SS0072RD,PRE,2436,2236
SS0076,SS0076BK,SRC,0,0
SS0079,SS0079WH,PRE,5165,5165
SS0109,SS0109GR,PRE,0,0
SS0138,SS0138BK,PRE,3960,3960
SS0247,SS0247BL,PRE,3500,2150
SS0247,SS0247PL,PRE,2335,1735
SS0247,SS0247RD,PRE,3241,3141
SS0247,SS0247TR,PRE,240,40
SS0247,SS0247YL,PRE,183,83
SS0252,SS0252,PRE,0,0
SS0256,SS0256NT,PRE,25392,24642
SS0267,SS0267AM,PRE,2079,2079
SS0267,SS0267BL,PRE,1681,1581
SS0267,SS0267GN,PRE,2324,2174
SS0267,SS0267PK,PRE,1602,1602
SS0267,SS0267PL,PRE,2574,2574
SS0267,SS0267RD,PRE,4107,4107
SS0267,SS0267WH,PRE,2814,2814
SS0267,SS0267YL,PRE,2572,2572
SS0275,SS0275AM,PRE,4925,4800
SS0275,SS0275BL,PRE,24068,23998
SS0275,SS0275CY,PRE,2620,2620
SS0275,SS0275GN,PRE,1775,1650
SS0275,SS0275NT,PRE,3124,3124
SS0275,SS0275PK,PRE,2987,2862
SS0275,SS0275PL,PRE,0,0
SS0275,SS0275RD,PRE,8426,8426
SS0275,SS0275WH,PRE,10191,9541
SS0275,SS0275YL,PRE,4203,4078
SS0283,SS0283BK,PRE,18812,18159
SS0287,SS0287AM,PRE,956,856
SS0287,SS0287BK,PRE,308,308
SS0287,SS0287BL,PRE,2846,2671
SS0287,SS0287GN,PRE,733,583
SS0287,SS0287PK,PRE,1618,1618
SS0287,SS0287PL,PRE,8,8
SS0287,SS0287RD,PRE,70,0
SS0287,SS0287TR,PRE,3187,2912
SS0296,SS0296BK,PRE,10585,10582
SS0296,SS0296NT,PRE,6636,3636
SS0297,SS0297BK,PRE,10247,10247
SS0306,SS0306NT,PRE,0,0
SS0306,SS0306NT-LIKE,PRE,0,0
SS0307,SS0307NT,PRE,9496,9246
SS0330,SS0330WH,PRE,0,0
SS0341,SS0341NT,PRE,11971,11771
SS0351,SS0351NT,PRE,37143,36893
SS0352,SS0352NT,PRE,13637,13637
SS0367,SS0367NT,PRE,1443,1443
SS0368,SS0368,PRE,0,0
SS0368,SS0368NT,PRE,0,0
SS0499,SS0499WH,PRE,279,129
SS0501,SS0501AM,PRE,9911,9061
SS0501,SS0501BK,PRE,21493,20868
SS0501,SS0501BL,PRE,56478,54453
SS0501,SS0501CY,PRE,2409,2199
SS0501,SS0501GN,PRE,9240,5215
SS0501,SS0501LPK,PRE,5364,5339
SS0501,SS0501PK,PRE,8676,8376
SS0501,SS0501PL,PRE,36805,36105
SS0501,SS0501RD,PRE,11095,10090
SS0501,SS0501SV,PRE,2018,1518
SS0501,SS0501WH,PRE,81533,78408
SS0501,SS0501YL,PRE,15793,15518
SS0502,SS0502BK,PRE,3962,3702
SS0505,SS0505BL,PRE,1848,1848
SS0505,SS0505PL-UNI,PRE,2896,2896
SS0505,SS0505RD,PRE,0,0
SS0506,SS0506BL,PRE,6454,4454
SS0510,SS0510WH,PRE,589,589
SS0512,SS0512WH,PRE,3627,3127
SS0515,SS0515WH,PRE,8355,8155
SS0516,SS0516WH,PRE,1885,985
SS0517,SS0517WH,PRE,12278,12278
SS0521,SS0521BL,PRE,1794,1794
SS0521,SS0521RD,PRE,4094,3969
SS0521,SS0521WH,PRE,7172,7122
SS0524,SS0524YL,PRE,0,0
SS0527,SS0527YL,PRE,3068,3068
SS0528,SS0528RD,PRE,3791,3791
SS0529,SS0529YL,PRE,2836,2836
SS0530,SS0530,PRE,0,0
SS0530,SS0530BR,PRE,0,0
SS0531,SS0531PK,PRE,0,0
SS0539,SS0539RD,PRE,4716,4716
SS0638,SS0638NT,PRE,0,0
SS0669,SS0669RBW,PRE,9892,9892
SS0670,SS0670BL,PRE,1058,408
SS0670,SS0670RD,PRE,3073,3073
SS0671,SS0671BK,PRE,2688,2088
SS0676,SS0676BL,PRE,4668,4668
SS0676,SS0676RD,PRE,4138,4138
SS0676,SS0676WH,PRE,2434,2434
SS0701,SS0701,PRE,0,0
SS0701,SS0701BL,PRE,0,0
SS0701,SS0701PL,PRE,0,0
SS0701,SS0701RD,PRE,0,0
SS0701,SS0701WH,PRE,0,0
SS0769,SS0769RBW,PRE,4016,4016
SS1069,SS1069RBL,PRE,4089,4089
SS1069,SS1069WH,PRE,12394,12394
SS1100,SS1100NT,PRE,3325,3325
SS1101,SS1101NT,PRE,10833,10433
SS1101,SS1101NT-BOX,PRE,6389,6289
SS1244,SS1244NT,PRE,1310,10
SS1296,SS1296NT,PRE,3864,3864
SS1982,SS1982WH,PRE,5000,5000
SS1994,SS1994RD,PRE,5000,5000
SS2020,SS2020NT,PRE,5306,5306
SSN001,SSN001,SRC,0,0
SSN002,SSN002,SRC,0,0
SSN003,SSN003,SRC,0,0
SSN005,SSN005,SRC,0,0
SYSTEM,SYSTEMO SET,TPC,0,0
TA0060,TA0060BK,PRE,4604,4602
TA0121,TA0121RBW,PRE,3507,3507
TA0130,TA0130AM,PRE,2981,2981
TA0130,TA0130BL,PRE,1189,939
TA0130,TA0130CY,PRE,1260,1260
TA0130,TA0130GN,PRE,321,321
TA0130,TA0130PL,PRE,1380,1380
TA0130,TA0130RD,PRE,3723,3698
TA0130,TA0130WH,PRE,1779,1779
